종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"330730","스톤브릿지벤처스","KOSDAQ","금융","3885","-85","-2.14","70515974550"
"352090","스톰테크","KOSDAQ","화학","3225","20","0.62","86665418550"
"253450","스튜디오드래곤","KOSDAQ","오락·문화","49150","2000","4.24","1477375176700"
"408900","스튜디오미르","KOSDAQ","오락·문화","2770","-30","-1.07","90595991180"
"204630","스튜디오산타클로스","KOSDAQ","오락·문화","4650","0","0.00","23668225650"
"415380","스튜디오삼익","KOSDAQ","유통","8210","-300","-3.53","34691338580"
"013810","스페코","KOSDAQ","기계·장비","3930","-135","-3.32","57595997100"
"049830","승일","KOSDAQ","금속","7490","100","1.35","45929518880"
"020710","시공테크","KOSDAQ","기타서비스","3155","-60","-1.87","63251345350"
"033170","시그네틱스","KOSDAQ","일반전기전자","785","-20","-2.48","67296730415"
"048870","시너지이노베이션","KOSDAQ","의료·정밀기기","2455","-60","-2.39","203048984520"
"025320","시노펙스","KOSDAQ","일반전기전자","6350","-200","-3.05","532243893600"
"269620","시스웍","KOSDAQ","의료·정밀기기","889","0","0.00","132090012299"
"056090","시지메드텍","KOSDAQ","의료·정밀기기","1150","-54","-4.49","118747891400"
"429270","시지트로닉스","KOSDAQ","일반전기전자","4970","-70","-1.39","22396062500"
"418250","시큐레터","KOSDAQ","출판·매체복제","6550","0","0.00","52279100100"
"131090","시큐브","KOSDAQ","출판·매체복제","881","15","1.73","38764000000"
"232830","시큐센","KOSDAQ","출판·매체복제","1981","-69","-3.37","23192502032"
"290520","신도기연","KOSDAQ","기계·장비","2440","-25","-1.01","38867643280"
"001000","신라섬유","KOSDAQ","기타서비스","933","-20","-2.10","22650944820"
"025870","신라에스지","KOSDAQ","유통","6090","20","0.33","24360000000"
"215600","신라젠","KOSDAQ","기타서비스","3245","20","0.62","445756320625"
"065350","신성델타테크","KOSDAQ","일반전기전자","65400","-2400","-3.54","1797450199200"
"416180","신성에스티","KOSDAQ","운송장비·부품","25400","-750","-2.87","229610361200"
"162300","신스틸","KOSDAQ","금속","2490","-5","-0.20","103263741180"
"290560","신시웨이","KOSDAQ","출판·매체복제","5770","-120","-2.04","22375898440"
"002800","신신제약","KOSDAQ","제약","5420","-80","-1.45","82224110000"
"472220","신영스팩10호","KOSDAQ","금융","2080","-20","-0.95","9755200000"
"430220","신영스팩8호","KOSDAQ","금융","2130","10","0.47","14398800000"
"445970","신영스팩9호","KOSDAQ","금융","2115","-5","-0.24","11336400000"
"017000","신원종합개발","KOSDAQ","건설","2795","-105","-3.62","32612135465"
"012790","신일제약","KOSDAQ","제약","6540","-90","-1.36","78391154100"
"138070","신진에스엠","KOSDAQ","금속","2870","-25","-0.86","50234195480"
"226330","신테카바이오","KOSDAQ","출판·매체복제","6820","170","2.56","104062799500"
"418210","신한제10호스팩","KOSDAQ","금융","2245","0","0.00","8216700000"
"452980","신한제11호스팩","KOSDAQ","금융","1951","-2","-0.10","36883655000"
"474660","신한제12호스팩","KOSDAQ","금융","2085","-15","-0.71","11509200000"
"474930","신한제13호스팩","KOSDAQ","금융","2100","10","0.48","7602000000"
"487830","신한제15호스팩","KOSDAQ","금융","2010","0","0.00","8743500000"
"056700","신화인터텍","KOSDAQ","화학","1527","2","0.13","44489283957"
"187270","신화콘텍","KOSDAQ","일반전기전자","3040","-85","-2.72","30837288800"
"243840","신흥에스이씨","KOSDAQ","일반전기전자","5520","-350","-5.96","214833073200"
"257720","실리콘투","KOSDAQ","유통","24500","-1050","-4.11","1491394233000"
"222800","심텍","KOSDAQ","일반전기전자","10960","-500","-4.36","349121407280"
"036710","심텍홀딩스","KOSDAQ","일반전기전자","1193","-18","-1.49","58126871847"
"160980","싸이맥스","KOSDAQ","기계·장비","8200","-280","-3.30","89578792600"
"356890","싸이버원","KOSDAQ","출판·매체복제","2795","-40","-1.41","33306128375"
"217330","싸이토젠","KOSDAQ","기타서비스","6820","-320","-4.48","157743510540"
"010280","쌍용정보통신","KOSDAQ","기타서비스","620","-5","-0.80","40376747320"
"208640","썸에이지","KOSDAQ","출판·매체복제","403","28","7.47","56113822362"
"222420","쎄노텍","KOSDAQ","비금속","710","4","0.57","32276764010"
"037760","쎄니트","KOSDAQ","금속","1513","18","1.20","51189209473"
"099320","쎄트렉아이","KOSDAQ","운송장비·부품","43800","-650","-1.46","479665976400"
"049960","쎌바이오텍","KOSDAQ","제약","13740","-30","-0.22","129156000000"
"088280","쏘닉스","KOSDAQ","일반전기전자","2155","-80","-3.58","37295485950"
"050890","쏠리드","KOSDAQ","일반전기전자","4825","-145","-2.92","294784489575"
"394800","쓰리빌리언","KOSDAQ","의료·정밀기기","6310","80","1.28","198411879780"
"475400","씨메스","KOSDAQ","기계·장비","19900","630","3.27","231007757000"
"109670","씨싸이트","KOSDAQ","섬유·의류","8540","-390","-4.37","49844581080"
"066790","씨씨에스","KOSDAQ","기타서비스","1254","-57","-4.35","81700656906"
"222080","씨아이에스","KOSDAQ","기계·장비","8210","-430","-4.98","588897774670"
"352480","씨앤씨인터내셔널","KOSDAQ","화학","39900","-2200","-5.23","399556245900"
"264660","씨앤지하이테크","KOSDAQ","기계·장비","9880","-270","-2.66","95123612480"
"352700","씨앤투스","KOSDAQ","섬유·의류","2875","-75","-2.54","78421084625"
"458870","씨어스테크놀로지","KOSDAQ","의료·정밀기기","10970","100","0.92","137691929600"
"297090","씨에스베어링","KOSDAQ","기계·장비","4040","-230","-5.39","110170800000"
"900120","씨엑스아이","KOSDAQ","금융","70","-3","-4.11","21040449150"
"359090","씨엔알리서치","KOSDAQ","기타서비스","1160","0","0.00","65802033560"
"115530","씨엔플러스","KOSDAQ","일반전기전자","380","6","1.60","25825940000"
"115480","씨유메디칼","KOSDAQ","의료·정밀기기","655","18","2.83","39709085490"
"340810","씨유박스","KOSDAQ","출판·매체복제","3085","-90","-2.83","32694407355"
"376290","씨유테크","KOSDAQ","일반전기전자","2985","-25","-0.83","52707637500"
"189330","씨이랩","KOSDAQ","출판·매체복제","6730","-220","-3.17","41001071320"
"096530","씨젠","KOSDAQ","제약","23750","-150","-0.63","1240367357500"
"101240","씨큐브","KOSDAQ","화학","3905","-115","-2.86","40381398035"
"060590","씨티씨바이오","KOSDAQ","제약","6970","-120","-1.69","168541709400"
"260930","씨티케이","KOSDAQ","화학","6210","-90","-1.43","120111280110"
"052300","씨티프라퍼티","KOSDAQ","유통","340","-6","-1.73","57341487220"
"413630","씨피시스템","KOSDAQ","화학","2370","-135","-5.39","91727117250"
"013990","아가방컴퍼니","KOSDAQ","유통","4420","-55","-1.23","145362909120"
"123860","아나패스","KOSDAQ","일반전기전자","19500","-480","-2.40","236406592500"
"025980","아난티","KOSDAQ","숙박·음식","5460","20","0.37","483916949880"
"125210","아모그린텍","KOSDAQ","일반전기전자","6070","-330","-5.16","100135515300"
"357580","아모센스","KOSDAQ","일반전기전자","5920","-170","-2.79","66423962880"
"052710","아모텍","KOSDAQ","일반전기전자","3090","-80","-2.52","45160686810"
"074430","아미노로직스","KOSDAQ","제약","1000","-23","-2.25","87826844000"
"092040","아미코젠","KOSDAQ","음식료·담배","3670","-205","-5.29","201917333490"
"083930","아바코","KOSDAQ","기계·장비","13010","-500","-3.70","194015501980"
"149950","아바텍","KOSDAQ","일반전기전자","8630","-80","-0.92","134692725000"
"036010","아비코전자","KOSDAQ","일반전기전자","4500","-115","-2.49","59818203000"
"050860","아세아텍","KOSDAQ","기계·장비","2245","20","0.90","50512500000"
"136410","아셈스","KOSDAQ","화학","6800","-70","-1.02","74929920800"
"246720","아스타","KOSDAQ","제약","4585","0","0.00","62206070500"
"067390","아스트","KOSDAQ","운송장비·부품","498","-11","-2.16","174492690144"
"159010","아스플로","KOSDAQ","기계·장비","4590","-65","-1.40","61206452010"
"127710","아시아경제","KOSDAQ","기타서비스","1426","20","1.42","49773220932"
"154030","아시아종묘","KOSDAQ","농업, 임업 및 어업","2025","-90","-4.26","23472487800"
"227610","아우딘퓨쳐스","KOSDAQ","화학","1301","-2","-0.15","46294194647"
"143160","아이디스","KOSDAQ","일반전기전자","13300","-90","-0.67","142527987000"
"054800","아이디스홀딩스","KOSDAQ","기타서비스","9020","-40","-0.44","93336759120"
"332370","아이디피","KOSDAQ","일반전기전자","3640","-40","-1.09","48316362640"
"339950","아이비김영","KOSDAQ","기타서비스","2060","-30","-1.44","92590109300"
"469750","아이비젼웍스","KOSDAQ","기계·장비","1202","-71","-5.58","40791650162"
"460470","아이빔테크놀로지","KOSDAQ","의료·정밀기기","4365","-80","-1.80","65843275050"
"099190","아이센스","KOSDAQ","의료·정밀기기","15880","-820","-4.91","438943415240"
"461300","아이스크림미디어","KOSDAQ","기타서비스","12850","-1370","-9.63","167865114050"
"289010","아이스크림에듀","KOSDAQ","출판·매체복제","2470","-160","-6.08","31774171390"
"214430","아이쓰리시스템","KOSDAQ","일반전기전자","39450","-300","-0.75","280361682000"
"040910","아이씨디","KOSDAQ","기계·장비","4960","-140","-2.75","92128404000"
"368600","아이씨에이치","KOSDAQ","일반전기전자","3150","-95","-2.93","55245789900"
"456010","아이씨티케이","KOSDAQ","일반전기전자","6000","-30","-0.50","79331376000"
"052860","아이앤씨","KOSDAQ","일반전기전자","1612","-9","-0.56","28794920648"
"464500","아이언디바이스","KOSDAQ","일반전기전자","5380","1235","29.79","73454554940"
"038880","아이에이","KOSDAQ","일반전기전자","163","-4","-2.40","51399556426"
"307180","아이엘사이언스","KOSDAQ","일반전기전자","2755","-90","-3.16","74502991140"
"101390","아이엠","KOSDAQ","일반전기전자","2645","-220","-7.68","29529380415"
"461030","아이엠비디엑스","KOSDAQ","기타서비스","11670","-760","-6.11","163587142500"
"451220","아이엠티","KOSDAQ","기계·장비","7020","-290","-3.97","55279769220"
"090150","아이윈","KOSDAQ","운송장비·부품","777","-23","-2.88","32537102661"
"123010","아이윈플러스","KOSDAQ","일반전기전자","590","-30","-4.84","19268539780"
"031310","아이즈비전","KOSDAQ","기타서비스","1665","-27","-1.60","42182168940"
"185490","아이진","KOSDAQ","기타서비스","2825","-5","-0.18","76359139800"
"059100","아이컴포넌트","KOSDAQ","일반전기전자","4700","-5","-0.11","33233042000"
"262840","아이퀘스트","KOSDAQ","출판·매체복제","2375","-50","-2.06","45813750000"
"175250","아이큐어","KOSDAQ","제약","1944","-56","-2.80","73013467392"
"052460","아이크래프트","KOSDAQ","기타서비스","2050","-45","-2.15","29946268800"
"119830","아이텍","KOSDAQ","기타서비스","4915","-105","-2.09","105349569755"
"052770","아이톡시","KOSDAQ","유통","1287","-12","-0.92","63037190502"
"124500","아이티센","KOSDAQ","기타서비스","5410","-390","-6.72","125536491070"
"372800","아이티아이즈","KOSDAQ","출판·매체복제","5210","0","0.00","31400617900"
"084850","아이티엠반도체","KOSDAQ","일반전기전자","15010","-350","-2.28","340470839340"
"114840","아이패밀리에스씨","KOSDAQ","화학","17540","-750","-4.10","302423697760"
"027360","아주IB투자","KOSDAQ","금융","2810","205","7.87","339856590860"
"032080","아즈텍WB","KOSDAQ","섬유·의류","1128","-6","-0.53","24241880712"
"013310","아진산업","KOSDAQ","운송장비·부품","2380","-60","-2.46","92359665160"
"059120","아진엑스텍","KOSDAQ","일반전기전자","6850","-60","-0.87","66777882600"
"203690","아크솔루션스","KOSDAQ","종이·목재","5100","-70","-1.35","68023035000"
"158430","아톤","KOSDAQ","출판·매체복제","5210","-110","-2.07","117758889540"
"200350","아티스트스튜디오","KOSDAQ","오락·문화","17920","930","5.47","179128768000"
"321820","아티스트유나이티드","KOSDAQ","출판·매체복제","18480","370","2.04","247018648800"
"001540","안국약품","KOSDAQ","제약","6840","-90","-1.30","89210152800"
"053800","안랩","KOSDAQ","출판·매체복제","59700","-1500","-2.45","664252408200"
"065660","안트로젠","KOSDAQ","유통","16950","1380","8.86","164946772350"
"297570","알로이스","KOSDAQ","일반전기전자","735","-266","-26.57","25446595230"
"260660","알리코제약","KOSDAQ","제약","3445","-35","-1.01","52801587345"
"354320","알멕","KOSDAQ","금속","25600","-1200","-4.48","163619353600"
"361570","알비더블유","KOSDAQ","오락·문화","2510","-30","-1.18","72145660410"
"131370","알서포트","KOSDAQ","출판·매체복제","2945","-45","-1.51","156871559435"
"140670","알에스오토메이션","KOSDAQ","일반전기전자","11270","40","0.36","104846387800"
"096610","알에프세미","KOSDAQ","일반전기전자","2965","0","0.00","51550708615"
"061040","알에프텍","KOSDAQ","일반전기전자","3430","75","2.24","110066158370"
"148250","알엔투테크놀로지","KOSDAQ","일반전기전자","3925","-95","-2.36","29010405050"
"347860","알체라","KOSDAQ","출판·매체복제","1974","-66","-3.24","43466824632"
"196170","알테오젠","KOSDAQ","기타서비스","280000","-22500","-7.44","14929271840000"
"123750","알톤","KOSDAQ","운송장비·부품","1481","0","0.00","18877265857"
"085810","알티캐스트","KOSDAQ","출판·매체복제","643","-58","-8.27","19985699637"
"043100","알파녹스","KOSDAQ","의료·정밀기기","2190","0","0.00","17467264800"
"117670","알파홀딩스","KOSDAQ","일반전기전자","945","0","0.00","37743429465"
"314140","알피바이오","KOSDAQ","제약","5400","-190","-3.40","46798349400"
"291650","압타머사이언스","KOSDAQ","기타서비스","1750","-110","-5.91","29715441000"
"293780","압타바이오","KOSDAQ","기타서비스","6520","-210","-3.12","175266467200"
"196300","애니젠","KOSDAQ","제약","13790","-300","-2.13","82786706730"
"310200","애니플러스","KOSDAQ","오락·문화","2660","35","1.33","121085804140"
"299910","애닉","KOSDAQ","출판·매체복제","6880","0","0.00","32483121920"
"179530","애드바이오텍","KOSDAQ","제약","2820","-10","-0.35","25776052080"
"900100","애머릿지","KOSDAQ","유통","1203","-1","-0.08","50764072497"
"205500","액션스퀘어","KOSDAQ","출판·매체복제","1014","-5","-0.49","52655113680"
"052790","액토즈소프트","KOSDAQ","출판·매체복제","6880","-140","-1.99","77954789440"
"290740","액트로","KOSDAQ","일반전기전자","5140","40","0.78","51734156540"
"238090","앤디포스","KOSDAQ","비금속","3245","-220","-6.35","76391528235"
"092600","앤씨앤","KOSDAQ","일반전기전자","1075","-41","-3.67","26964780775"
"129890","앱코","KOSDAQ","일반전기전자","1070","-6","-0.56","54188448700"
"174900","앱클론","KOSDAQ","제약","14070","-440","-3.03","245171311770"
"255440","야스","KOSDAQ","기계·장비","9870","-140","-1.40","128882460000"
"030960","양지사","KOSDAQ","출판·매체복제","8280","-20","-0.24","132314400000"
"102120","어보브반도체","KOSDAQ","일반전기전자","7790","-290","-3.59","138512065870"
"238120","얼라인드","KOSDAQ","의료·정밀기기","2960","-215","-6.77","42561532160"
"019990","에너토크","KOSDAQ","기계·장비","5790","-120","-2.03","56487749520"
"270660","에브리봇","KOSDAQ","일반전기전자","16820","-500","-2.89","206242500440"
"038680","에스넷","KOSDAQ","기타서비스","4330","-125","-2.81","84650101410"
"217480","에스디생명공학","KOSDAQ","화학","499","0","0.00","54756837359"
"121890","에스디시스템","KOSDAQ","일반전기전자","1112","-3","-0.27","14780087952"
"304360","에스바이오메딕스","KOSDAQ","제약","19910","-990","-4.74","233858798360"
"389500","에스비비테크","KOSDAQ","기계·장비","17780","940","5.58","109789793120"
"042110","에스씨디","KOSDAQ","일반전기전자","1420","-3","-0.21","68627980880"
"298060","에스씨엠생명과학","KOSDAQ","제약","1835","-30","-1.61","37557400080"
"065420","에스아이리소스","KOSDAQ","화학","215","-5","-2.27","15389119285"
"103230","에스앤더블류","KOSDAQ","기계·장비","3015","-75","-2.43","21708000000"
"260970","에스앤디","KOSDAQ","음식료·담배","30150","200","0.67","87216533100"
"101490","에스앤에스텍","KOSDAQ","일반전기전자","22450","-400","-1.75","481584985150"
"095910","에스에너지","KOSDAQ","일반전기전자","1246","-32","-2.50","24302610738"
"275630","에스에스알","KOSDAQ","출판·매체복제","3370","-15","-0.44","20280622930"
"031330","에스에이엠티","KOSDAQ","유통","2735","-10","-0.36","273486508245"
"060540","에스에이티","KOSDAQ","의료·정밀기기","1405","-62","-4.23","36717294930"
"351320","에스에이티이엔지","KOSDAQ","기계·장비","1542","-23","-1.47","33948496212"
"056190","에스에프에이","KOSDAQ","기계·장비","21300","450","2.16","764856588000"
"080000","에스엔유","KOSDAQ","기계·장비","1618","0","0.00","55534403660"
"214310","에스엘에너지","KOSDAQ","일반전기전자","6120","0","0.00","22516275600"
"246250","에스엘에스바이오","KOSDAQ","기타서비스","2020","-100","-4.72","31003376120"
"041510","에스엠","KOSDAQ","오락·문화","84800","1200","1.44","1980387569600"
"007820","에스엠코어","KOSDAQ","기계·장비","4040","-160","-3.81","80937141840"
"464080","에스오에스랩","KOSDAQ","의료·정밀기기","9370","-240","-2.50","165678747100"
"109610","에스와이","KOSDAQ","금속","4170","-15","-0.36","203943858000"
"365330","에스와이스틸텍","KOSDAQ","금속","7750","-310","-3.85","237227500000"
"031860","에스유홀딩스","KOSDAQ","유통","932","32","3.56","14004563792"
"306040","에스제이그룹","KOSDAQ","섬유·의류","5230","-10","-0.19","51598280440"
"457940","에스케이증권제10호스팩","KOSDAQ","금융","2080","-15","-0.72","6884800000"
"472230","에스케이증권제11호스팩","KOSDAQ","금융","2060","-5","-0.24","8559300000"
"473000","에스케이증권제12호스팩","KOSDAQ","금융","2070","-15","-0.72","6851700000"
"473950","에스케이증권제13호스팩","KOSDAQ","금융","2025","0","0.00","8950500000"
"435870","에스케이증권제8호스팩","KOSDAQ","금융","2095","0","0.00","7793400000"
"455910","에스케이증권제9호스팩","KOSDAQ","금융","2070","-30","-1.43","10391400000"
"475660","에스켐","KOSDAQ","화학","7050","-250","-3.42","54861936750"
"096630","에스코넥","KOSDAQ","일반전기전자","605","-27","-4.27","47826584025"
"069510","에스텍","KOSDAQ","일반전기전자","10510","-110","-1.04","114664100000"
"234300","에스트래픽","KOSDAQ","기타서비스","3950","-115","-2.83","109848899600"
"039440","에스티아이","KOSDAQ","기계·장비","14990","-310","-2.03","237291700000"
"098660","에스티오","KOSDAQ","섬유·의류","2735","0","0.00","34190169360"
"052020","에스티큐브","KOSDAQ","유통","5420","-110","-1.99","268106289100"
"237690","에스티팜","KOSDAQ","제약","88000","-1800","-2.00","1771575872000"
"050760","에스폴리텍","KOSDAQ","화학","1294","-7","-0.54","21137073332"
"288620","에스퓨얼셀","KOSDAQ","일반전기전자","9180","-70","-0.76","64070120880"
"443670","에스피소프트","KOSDAQ","기타서비스","8550","-580","-6.35","206921901600"
"317830","에스피시스템스","KOSDAQ","기계·장비","5030","-200","-3.82","54192304540"
"058610","에스피지","KOSDAQ","일반전기전자","22750","-350","-1.52","504534940000"
"043340","에쎈테크","KOSDAQ","기계·장비","494","-6","-1.20","46930000000"
"163280","에어레인","KOSDAQ","기계·장비","12130","-1090","-8.25","99160190570"
"054630","에이디칩스","KOSDAQ","기타제조","158","0","0.00","12594094838"
"200710","에이디테크놀로지","KOSDAQ","일반전기전자","13980","-630","-4.31","187902691560"
"475580","에이럭스","KOSDAQ","기타제조","9320","-270","-2.82","124432997600"
"096690","에이루트","KOSDAQ","일반전기전자","1143","10","0.88","38264427027"
"298380","에이비엘바이오","KOSDAQ","제약","27200","-300","-1.09","1313268822400"
"203400","에이비온","KOSDAQ","기타서비스","7480","0","0.00","188943094560"
"195990","에이비프로바이오","KOSDAQ","기계·장비","445","-13","-2.84","126686925845"
"003800","에이스침대","KOSDAQ","기타제조","25600","100","0.39","283904000000"
"088800","에이스테크","KOSDAQ","일반전기전자","804","-20","-2.43","146289302676"
"241840","에이스토리","KOSDAQ","오락·문화","7960","-110","-1.36","75938352240"
"453860","에이에스텍","KOSDAQ","화학","18880","-820","-4.16","106808219200"
"312610","에이에프더블류","KOSDAQ","일반전기전자","1360","-6","-0.44","27549367680"
"172670","에이엘티","KOSDAQ","일반전기전자","6260","-330","-5.01","56091221340"
"445090","에이직랜드","KOSDAQ","일반전기전자","26650","-1150","-4.14","287065431900"
"295310","에이치브이엠","KOSDAQ","금속","20500","1160","6.00","243989585500"
"072990","에이치시티","KOSDAQ","기타서비스","8410","-160","-1.87","61286537810"
"044990","에이치엔에스하이텍","KOSDAQ","일반전기전자","16770","-610","-3.51","134764793280"
"239610","에이치엘사이언스","KOSDAQ","음식료·담배","12350","-320","-2.53","66592620250"
"462020","에이치엠씨제6호스팩","KOSDAQ","금융","2010","0","0.00","8733450000"
"477340","에이치엠씨제7호스팩","KOSDAQ","금융","1975","-2","-0.10","14832250000"
"148930","에이치와이티씨","KOSDAQ","금속","3880","0","0.00","39479826440"
"376270","에이치이엠파마","KOSDAQ","기타서비스","13330","-320","-2.34","92803979870"
"044780","에이치케이","KOSDAQ","기계·장비","1062","-21","-1.94","19653145794"
"357230","에이치피오","KOSDAQ","음식료·담배","2720","-30","-1.09","114483404640"
"355690","에이텀","KOSDAQ","일반전기전자","5890","-90","-1.51","31835332200"
"071670","에이테크솔루션","KOSDAQ","기계·장비","5830","-70","-1.19","58300000000"
"045660","에이텍","KOSDAQ","일반전기전자","13820","-70","-0.50","114153200000"
"224110","에이텍모빌리티","KOSDAQ","일반전기전자","11570","-160","-1.36","61783800000"
"021080","에이티넘인베스트","KOSDAQ","금융","2355","-35","-1.46","113040000000"
"200470","에이팩트","KOSDAQ","일반전기전자","2130","-90","-4.05","90231258090"
"262260","에이프로","KOSDAQ","일반전기전자","5590","-330","-5.57","80876969680"
"397030","에이프릴바이오","KOSDAQ","기타서비스","16250","-580","-3.45","364578435000"
"230240","에치에프알","KOSDAQ","일반전기전자","12320","100","0.82","163966880000"
"230360","에코마케팅","KOSDAQ","기타서비스","9570","-230","-2.35","301149037530"
"038870","에코바이오","KOSDAQ","기타서비스","3230","-110","-3.29","45268285270"
"097780","에코볼트","KOSDAQ","운송장비·부품","760","-15","-1.94","51475056880"
"448280","에코아이","KOSDAQ","기타서비스","15830","-210","-1.31","156353590690"
"101360","에코앤드림","KOSDAQ","화학","26600","-600","-2.21","473110632400"
"128540","에코캡","KOSDAQ","운송장비·부품","1714","7","0.41","45747448440"
"086520","에코프로","KOSDAQ","금융","76100","-4300","-5.35","10131827674000"
"247540","에코프로비엠","KOSDAQ","일반전기전자","135200","-9200","-6.37","13222741708800"
"383310","에코프로에이치엔","KOSDAQ","화학","38550","-2550","-6.20","590005128600"
"038110","에코플라스틱","KOSDAQ","운송장비·부품","2400","-80","-3.23","98806488000"
"073540","에프알텍","KOSDAQ","일반전기전자","1288","-16","-1.23","14683200000"
"064850","에프앤가이드","KOSDAQ","기타서비스","8280","-140","-1.66","94477548960"
"036810","에프에스티","KOSDAQ","일반전기전자","16500","-650","-3.79","358987018500"
"173940","에프엔씨엔터","KOSDAQ","오락·문화","3290","-30","-0.90","50642338320"
"083500","에프엔에스테크","KOSDAQ","기계·장비","8680","60","0.70","74437266960"
"054940","엑사이엔씨","KOSDAQ","건설","721","-2","-0.28","23918128108"
"950130","엑세스바이오","KOSDAQ","제약","5540","-170","-2.98","209012189280"
"373110","엑셀세라퓨틱스","KOSDAQ","제약","4820","-180","-3.60","52626986840"
"205100","엑셈","KOSDAQ","출판·매체복제","1884","3","0.16","135579104004"
"356680","엑스게이트","KOSDAQ","출판·매체복제","5280","20","0.38","150709637760"
"070300","엑스큐어","KOSDAQ","출판·매체복제","3235","5","0.15","27017484230"
"317770","엑스페릭스","KOSDAQ","일반전기전자","2775","-95","-3.31","65905159425"
"373200","엑스플러스","KOSDAQ","기타제조","624","20","3.31","47240329968"
"069920","엑시온그룹","KOSDAQ","유통","888","-8","-0.89","31252375008"
"092870","엑시콘","KOSDAQ","기계·장비","9200","-480","-4.96","120067332400"
"317870","엔바이오니아","KOSDAQ","기타제조","15330","-20","-0.13","130408477500"
"067570","엔브이에이치코리아","KOSDAQ","운송장비·부품","2295","-35","-1.50","96780150000"
"236810","엔비티","KOSDAQ","기타서비스","3400","-5","-0.15","57716448400"
"333620","엔시스","KOSDAQ","일반전기전자","8390","-410","-4.66","88567726160"
"101400","엔시트론","KOSDAQ","일반전기전자","400","-2","-0.50","24864965200"
"078860","엔에스이엔엠","KOSDAQ","오락·문화","8050","-150","-1.83","84774984700"
"422040","엔에이치스팩23호","KOSDAQ","금융","2105","-5","-0.24","15071800000"
"437780","엔에이치스팩24호","KOSDAQ","금융","2085","-10","-0.48","10487550000"
"438580","엔에이치스팩25호","KOSDAQ","금융","2120","-5","-0.24","6402400000"
"439410","엔에이치스팩26호","KOSDAQ","금융","2070","-5","-0.24","18216000000"
"440820","엔에이치스팩27호","KOSDAQ","금융","2080","10","0.48","16224000000"
"451700","엔에이치스팩29호","KOSDAQ","금융","1975","-9","-0.45","28341250000"
"466910","엔에이치스팩30호","KOSDAQ","금융","1983","1","0.05","18045300000"
"481890","엔에이치스팩31호","KOSDAQ","금융","2010","0","0.00","12753450000"
"265740","엔에프씨","KOSDAQ","화학","4830","-105","-2.13","43140594000"
"354200","엔젠바이오","KOSDAQ","기타서비스","2840","195","7.37","39017294560"
"455900","엔젤로보틱스","KOSDAQ","기계·장비","24850","-950","-3.68","371392717850"
"419080","엔젯","KOSDAQ","기계·장비","9190","-300","-3.16","96658738230"
"208860","엔지스테크널러지","KOSDAQ","기타서비스","2205","0","0.00","67316270805"
"183490","엔지켐생명과학","KOSDAQ","제약","1245","-36","-2.81","105906624690"
"182400","엔케이맥스","KOSDAQ","제약","2020","0","0.00","172748038620"
"348370","엔켐","KOSDAQ","화학","127200","-6200","-4.65","2644096605600"
"069410","엔텔스","KOSDAQ","출판·매체복제","3550","-115","-3.14","36369125200"
"227950","엔투텍","KOSDAQ","기계·장비","450","-15","-3.23","46608988500"
"291230","엔피","KOSDAQ","기타서비스","2260","145","6.86","99656451500"
"198080","엔피디","KOSDAQ","일반전기전자","2580","-155","-5.67","55560777300"
"048830","엔피케이","KOSDAQ","화학","1125","-10","-0.88","21064413375"
"096870","엘디티","KOSDAQ","일반전기전자","2485","-15","-0.60","16595824000"
"290650","엘앤씨바이오","KOSDAQ","제약","16790","-420","-2.44","380879319890"
"156100","엘앤케이바이오","KOSDAQ","의료·정밀기기","6450","-250","-3.73","128591992350"
"073110","엘엠에스","KOSDAQ","일반전기전자","6200","-60","-0.96","55153681000"
"083310","엘오티베큠","KOSDAQ","기계·장비","7950","-240","-2.93","141589762350"
"037950","엘컴텍","KOSDAQ","일반전기전자","1075","-38","-3.41","90781082925"
"170920","엘티씨","KOSDAQ","화학","9100","-250","-2.67","89231142000"
"058630","엠게임","KOSDAQ","출판·매체복제","5410","-40","-0.73","105732374570"
"058970","엠로","KOSDAQ","출판·매체복제","70200","2200","3.24","853337862000"
"019590","엠벤처투자","KOSDAQ","금융","921","0","0.00","104963185182"
"169330","엠브레인","KOSDAQ","기타서비스","1996","-19","-0.94","36440808328"
"373170","엠아이큐브솔루션","KOSDAQ","출판·매체복제","7230","-400","-5.24","36424233900"
"179290","엠아이텍","KOSDAQ","의료·정밀기기","8000","150","1.91","258925424000"
"009780","엠에스씨","KOSDAQ","음식료·담배","5560","-170","-2.97","97856000000"
"123040","엠에스오토텍","KOSDAQ","운송장비·부품","2700","75","2.86","186764975100"
"323230","엠에프엠코리아","KOSDAQ","섬유·의류","161","0","0.00","6967193212"
"413390","엠오티","KOSDAQ","기계·장비","7460","-10","-0.13","86388142800"
"032790","엠젠솔루션","KOSDAQ","유통","1067","-50","-4.48","46295233941"
"033160","엠케이전자","KOSDAQ","일반전기전자","6630","-240","-3.49","146299774530"
"347890","엠투아이","KOSDAQ","의료·정밀기기","5450","-110","-1.98","92176961800"
"033310","엠투엔","KOSDAQ","금속","1875","-23","-1.21","75641683125"
"259630","엠플러스","KOSDAQ","기계·장비","7220","-440","-5.74","88678942440"
"105550","엣지파운드리","KOSDAQ","일반전기전자","3355","-95","-2.75","191798314565"
"060850","영림원소프트랩","KOSDAQ","출판·매체복제","6690","-20","-0.30","54396390000"
